FanID,IWave_Properties,IWave_PropertiesValue,IWave_AnnualCapacity,IWave_AnnualCapacityTargetProduction
72135426,,,,
72135453,,,,
72135509,,,,
72135602,,,,
72135647,,,,
72135656,,,,
72135713,,,,
72135725,,,,
72135748,,,,
72135776,,,,
72135981,,,,
72137406,,,,
72137538,,,,
72137578,,,,
72138077,,,,
72138083,,,,
72138095,,,,
72138139,,,,
72138159,,,,
72138164,,,,
72138213,,,,
72138249,,,,
72138256,,,,
72138262,,,,
72138423,1.0,257700.0,1900.0,323.0
72138452,1.0,590300.0,5903.0,1003.51
72138478,1.0,442400.0,4645.0,789.65
72138505,1.0,237300.0,474.0,80.58
72138558,0.0,,,
72138591,1.0,939100.0,11250.0,1912.5
72138670,1.0,541900.0,5690.0,967.3
72138792,0.0,,,
72138875,0.0,,,
72138877,1.0,502400.0,7500.0,1275.0
72138900,1.0,162281.0,340.0,57.8
72138902,0.0,,,
72138914,1.0,214400.0,1500.0,255.0
72139344,,,,
72139836,,,,
72139939,,,,
72139947,,,,
72139962,,,,
72139986,,,,
72140132,0.0,,,
72140139,1.0,750800.0,7883.0,1340.11
72140140,0.0,,2250.0,382.5
72140142,0.0,,,
72140143,1.0,114500.0,1803.0,306.51
72140144,0.0,,,
72140145,1.0,424600.0,4246.0,721.82
72140227,0.0,,,
72140301,0.0,,,
72140333,0.0,,,
72140336,1.0,507400.0,5074.0,862.58
72140345,0.0,,,
72140478,1.0,685300.0,6853.0,1165.01
72140495,0.0,,1800.0,306.0
72140528,0.0,,52750.0,8967.5
72140538,0.0,,1250.0,212.5
72140567,1.0,685200.0,6852.0,1164.84
72140587,3.0,644200.0,8065.0,1371.05
72140597,2.0,1103900.0,15000.0,2550.0
72140614,0.0,,1500.0,255.0
72140994,,,,
72141541,,,,
72141592,,,,
72141621,,,,
72141743,,,,
72141760,4.0,784420.0,10640.0,1808.8
72141762,0.0,,3000.0,510.0
72141763,0.0,,,
72141771,0.0,,,
72141834,1.0,389200.0,4086.0,694.62
72141885,1.0,428300.0,4283.0,728.11
72141888,1.0,577100.0,7500.0,1275.0
72141996,1.0,359700.0,1888.0,320.96
72142044,1.0,395300.0,4150.0,705.5
72142050,1.0,176300.0,352.0,59.84
72142056,0.0,,,
72142087,0.0,,1250.0,212.5
72142092,0.0,,,
72142163,2.0,940700.0,11339.0,1927.63
72142829,,,,
72143321,,,,
72143354,,,,
72143404,,,,
72143436,,,,
72143498,,,,
72143520,1.0,247800.0,1301.0,221.17
72143521,1.0,342900.0,3600.0,612.0
72143524,0.0,,,
72143526,1.0,580600.0,6000.0,1020.0
72143529,0.0,,100.0,17.0
72143530,0.0,,,
72143532,0.0,,400.0,68.0
72143533,1.0,260700.0,2607.0,443.19
72143535,1.0,331300.0,3313.0,563.21
72143536,1.0,160700.0,321.0,54.57
72143537,0.0,,,
72143538,2.0,471272.0,7069.0,1201.73
72143543,1.0,252800.0,1264.0,214.88
72143544,0.0,,,
72143545,1.0,290100.0,2901.0,493.17
72143546,3.0,870400.0,10265.0,1745.05
72143547,1.0,574774.0,11250.0,1912.5
72143550,1.0,369700.0,3881.0,659.77
72143551,0.0,,,
72143561,0.0,,,
72143564,1.0,284248.0,2842.0,483.14
72143567,0.0,,,
72143568,1.0,372600.0,3912.0,665.04
72143569,1.0,179100.0,358.0,60.86
72143574,0.0,,,
72143577,0.0,,,
72143582,3.0,178500.0,1750.0,297.5
72143583,0.0,,,
72143586,0.0,,,
72143589,0.0,,1.0,0.17
72143592,0.0,,,
72143594,1.0,378400.0,3784.0,643.28
72143595,0.0,,,
72143596,1.0,4970300.0,78282.0,13307.94
72143600,1.0,1108400.0,20000.0,3400.0
72143602,0.0,,,
72143607,0.0,,,
72143611,0.0,,,
72143612,0.0,,400.0,68.0
72143613,0.0,,,
72143614,0.0,,,
72143616,0.0,,,
72143617,1.0,134000.0,750.0,127.5
72143618,1.0,192000.0,1000.0,170.0
72143619,0.0,,,
72143622,1.0,644400.0,6766.0,1150.22
72143623,0.0,,,
72143624,0.0,,3792.0,644.64
72143628,1.0,158700.0,317.0,53.89
72143630,0.0,,,
72143633,1.0,172400.0,1724.0,293.08
72143635,0.0,,4500.0,765.0
72143636,0.0,,177.0,30.09
72143637,0.0,,,
72143639,1.0,280500.0,2000.0,340.0
72143640,0.0,,,
72143641,0.0,,,
72143643,0.0,,,
72143644,0.0,,,
72143646,0.0,,,
72143648,0.0,,4000.0,680.0
72143650,1.0,127500.0,255.0,43.35
72143654,1.0,436100.0,4361.0,741.37
72143658,0.0,,,
72143659,0.0,,3000.0,510.0
72143660,1.0,283377.0,2833.0,481.61
72143661,10.0,1128107.0,35535.0,6040.95
72143662,1.0,404900.0,4049.0,688.33
72143663,0.0,,,
72143664,0.0,,,
72143665,1.0,1327000.0,20900.0,3553.0
72143670,1.0,596000.0,9387.0,1595.79
72143674,1.0,323600.0,3397.0,577.49
72143676,0.0,,,
72143678,1.0,167900.0,1500.0,255.0
72143680,1.0,292200.0,3068.0,521.56
72143681,1.0,153200.0,766.0,130.22
72143682,0.0,,,
72143683,4.0,445724.0,5249.0,892.33
72143685,0.0,,,
72143686,0.0,,1750.0,297.5
72143690,0.0,,2500.0,425.0
72143693,2.0,737100.0,8560.0,1455.2
72143715,0.0,,4500.0,765.0
72143719,0.0,,,
72143720,0.0,,,
72143724,1.0,451500.0,4515.0,767.55
72143729,0.0,,,
72143735,0.0,,2500.0,425.0
72143736,0.0,,34.0,5.78
72143737,0.0,,,
72143740,0.0,,,
72143826,1.0,589000.0,5890.0,1001.3
72143827,0.0,,,
72143828,0.0,,,
72143829,0.0,,,
72143831,0.0,,,
72143833,1.0,307000.0,3223.0,547.91
72143836,3.0,995899.0,11846.0,2013.82
72143837,0.0,,,
72143840,0.0,,,
72143843,1.0,465400.0,4886.0,830.62
72143845,0.0,,,
72143854,0.0,,,
72143855,0.0,,,
72143856,1.0,318300.0,3342.0,568.14
72143857,0.0,,,
72143859,1.0,416400.0,4164.0,707.88
72144452,,,,
72144619,,,,
72145080,,,,
72145094,,,,
72145121,,,,
72145139,,,,
72145142,,,,
72145147,,,,
72145280,,,,
72145284,1.0,477900.0,4779.0,812.43
72145286,1.0,553700.0,5813.0,988.21
72145287,0.0,,,
72145293,0.0,,,
72145294,1.0,528000.0,5544.0,942.48
72145295,0.0,,,
72145296,3.0,719000.0,9480.0,1611.6
72145297,1.0,235400.0,1177.0,200.09
72145298,0.0,,,
72145300,0.0,,125.0,21.25
72145302,0.0,,2750.0,467.5
72145304,0.0,,,
72145305,2.0,479800.0,5412.0,920.04
72145307,0.0,,,
72145311,0.0,,,
72145314,0.0,,,
72145316,0.0,,,
72145317,1.0,537500.0,5375.0,913.75
72145320,0.0,,,
72145323,0.0,,,
72145324,1.0,93046.0,1395.0,237.15
72145326,1.0,278400.0,2784.0,473.28
72145329,0.0,,,
72145332,1.0,382900.0,4020.0,683.4
72145334,1.0,169900.0,339.0,57.63
72145335,0.0,,,
72145337,0.0,,,
72145340,0.0,,4000.0,680.0
72145341,1.0,254900.0,2549.0,433.33
72145342,1.0,424600.0,4458.0,757.86
72145343,0.0,,750.0,127.5
72145347,0.0,,,
72145349,1.0,263900.0,2639.0,448.63
72145350,1.0,151800.0,303.0,51.51
72145351,1.0,520500.0,5205.0,884.85
72145352,0.0,,,
72145353,0.0,,,
72145356,0.0,,,
72145369,0.0,,100.0,17.0
72145370,3.0,747600.0,9480.0,1611.6
72145374,1.0,462300.0,4623.0,785.91
72145381,1.0,462100.0,4852.0,824.84
72145387,0.0,,,
72145393,1.0,537400.0,5642.0,959.14
72145395,1.0,361400.0,3614.0,614.38
72145401,0.0,,,
72145402,1.0,972400.0,15315.0,2603.55
72145406,4.0,1381811.0,21763.0,3699.71
72145407,0.0,,,
72145409,0.0,,,
72145411,1.0,457500.0,4575.0,777.75
72145415,0.0,,750.0,127.5
72145416,1.0,209100.0,3293.0,559.81
72145417,2.0,1800.0,28.0,4.76
72145418,0.0,,,
72145419,1.0,762700.0,7627.0,1296.59
72145420,7.0,6085900.0,179430.0,30503.1
72145423,0.0,,,
72145427,1.0,312900.0,3129.0,531.93
72145428,1.0,477300.0,5011.0,851.87
72145429,1.0,272300.0,2859.0,486.03
72145431,1.0,384900.0,3849.0,654.33
72145432,0.0,,1500.0,255.0
72145434,1.0,250800.0,1254.0,213.18
72145438,1.0,323000.0,3230.0,549.1
72145440,1.0,524300.0,5243.0,891.31
72145444,1.0,364600.0,3828.0,650.76
72145445,5.0,565020.0,7253.0,1233.01
72145447,0.0,,,
72145448,0.0,,,
72145449,1.0,372500.0,3725.0,633.25
72145451,1.0,302000.0,3171.0,539.07
72145454,0.0,,2550.0,433.5
72145455,1.0,294300.0,1471.0,250.07
72145456,0.0,,,
72145458,0.0,,,
72145459,2.0,9470.0,720.0,122.4
72145477,1.0,274800.0,2748.0,467.16
72145487,0.0,,,
72145519,1.0,534700.0,5614.0,954.38
72145568,2.0,604618.0,6727.0,1143.59
72145804,,,,
72146180,,,,
72146826,,,,
72146846,,,,
72146891,,,,
72147012,1.0,168396.0,1750.0,297.5
72147014,5.0,751349.0,5327.0,905.59
72147016,1.0,135600.0,2135.0,362.95
72147020,1.0,553700.0,5813.0,988.21
72147021,0.0,,,
72147030,2.0,1323800.0,19857.0,3375.69
72147032,1.0,106400.0,7500.0,1275.0
72147033,0.0,,,
72147034,1.0,390700.0,3907.0,664.19
72147036,2.0,696400.0,8588.0,1459.96
72147037,0.0,,1000.0,170.0
72147038,1.0,437100.0,4589.0,780.13
72147039,0.0,,91.0,15.47
72147042,0.0,,0.0,0.0
72147044,1.0,457000.0,4798.0,815.66
72147047,1.0,348500.0,3485.0,592.45
72147048,1.0,420800.0,4418.0,751.06
72147049,0.0,,,
72147052,0.0,,,
72147054,1.0,314500.0,3302.0,561.34
72147055,3.0,342100.0,3828.0,650.76
72147056,1.0,313200.0,3132.0,532.44
72147057,0.0,,1000.0,170.0
72147058,0.0,,7500.0,1275.0
72147059,0.0,,1250.0,212.5
72147069,0.0,,1.0,0.17
72147070,1.0,667456.0,6674.0,1134.58
72147071,1.0,371000.0,3710.0,630.7
72147075,0.0,,,
72147076,0.0,,,
72147080,0.0,,4000.0,680.0
72147081,0.0,,,
72147083,1.0,311700.0,3272.0,556.24
72147084,0.0,,1000.0,170.0
72147085,1.0,221000.0,1105.0,187.85
72147086,2.0,1430393.0,21357.0,3630.69
72147088,0.0,,,
72147091,1.0,1062783.0,15941.0,2709.97
72147092,0.0,,,
72147094,0.0,,2250.0,382.5
72147095,1.0,443000.0,4651.0,790.67
72147098,1.0,454100.0,4768.0,810.56
72147099,0.0,,,
72147100,1.0,871100.0,13066.0,2221.22
72147102,0.0,,,
72147103,0.0,,,
72147105,0.0,,,
72147106,0.0,,,
72147107,0.0,,4000.0,680.0
72147109,3.0,445695.0,4679.0,795.43
72147110,0.0,,,
72147111,0.0,,,
72147112,1.0,291500.0,2915.0,495.55
72147115,1.0,353600.0,3536.0,601.12
72147116,0.0,,,
72147117,0.0,,,
72147118,0.0,,,
72147120,1.0,121600.0,255.0,43.35
72147121,3.0,788815.0,16423.0,2791.91
72147122,0.0,,,
72147126,1.0,333600.0,4000.0,680.0
72147129,1.0,278300.0,2922.0,496.74
72147132,0.0,,,
72147134,1.0,390700.0,3907.0,664.19
72147136,0.0,,,
72147137,1.0,386400.0,3864.0,656.88
72147140,0.0,,,
72147142,27.0,1231226.0,38783.0,6593.11
72147143,0.0,,1250.0,212.5
72147146,1.0,380400.0,3994.0,678.98
72147150,1.0,210100.0,441.0,74.97
72147152,1.0,295100.0,3098.0,526.66
72147155,1.0,2027100.0,31926.0,5427.42
72147159,1.0,388300.0,3883.0,660.11
72147161,0.0,,,
72147164,0.0,,,
72147166,0.0,,,
72147167,1.0,286600.0,2500.0,425.0
72147168,0.0,,75.0,12.75
72147172,2.0,106200.0,1672.0,284.24
72147178,0.0,,15000.0,2550.0
72147210,0.0,,,
72147252,0.0,,,
72147320,1.0,252400.0,2650.0,450.5
72147566,,,,
72148531,,,,
72148533,,,,
72148558,,,,
72148573,,,,
72148595,,,,
72148621,,,,
72148633,,,,
72148659,,,,
72148718,,,,
72148721,,,,
72148734,1.0,156206.0,328.0,55.76
72148753,9.0,1637344.0,41152.0,6995.84
72148761,0.0,,,
72148762,1.0,392500.0,3925.0,667.25
72148763,0.0,,,
72148765,0.0,,,
72148766,0.0,,,
72148770,1.0,459000.0,16833.0,2861.61
72148774,0.0,,2500.0,425.0
72148775,0.0,,,
72148779,0.0,,,
72148785,1.0,329200.0,1646.0,279.82
72148786,0.0,,,
72148789,1.0,291800.0,2918.0,496.06
72148791,0.0,,,
72148792,0.0,,,
72148795,2.0,987400.0,12735.0,2164.95
72148811,0.0,,,
72148812,1.0,527793.0,5541.0,941.97
72148823,0.0,,3500.0,595.0
72148826,1.0,350300.0,1751.0,297.67
72148829,0.0,,,
72148835,0.0,,0.0,0.0
72148836,1.0,1042300.0,15634.0,2657.78
72148837,1.0,530500.0,7500.0,1275.0
72148838,0.0,,0.0,0.0
72148840,1.0,190000.0,380.0,64.6
72148842,0.0,,1750.0,297.5
72148848,1.0,200000.0,1250.0,212.5
72148857,0.0,,,
72148862,2.0,931200.0,10952.0,1861.84
72148865,3.0,546500.0,6632.0,1127.44
72148866,7.0,1050015.0,18866.0,3207.22
72148876,1.0,268700.0,2687.0,456.79
72148885,0.0,,,
72148886,3.0,1414800.0,27227.0,4628.59
72148889,2.0,623000.0,7673.0,1304.41
72148890,1.0,200200.0,2102.0,357.34
72148891,1.0,283200.0,2832.0,481.44
72148892,0.0,,,
72148893,2.0,442400.0,5710.0,970.7
72148895,1.0,234000.0,7500.0,1275.0
72148897,1.0,348900.0,3663.0,622.71
72148899,0.0,,100.0,17.0
72148901,0.0,,,
72148902,1.0,705500.0,10582.0,1798.94
72148903,0.0,,,
72148909,1.0,236000.0,1180.0,200.6
72148911,1.0,137100.0,719.0,122.23
72148913,1.0,324800.0,3410.0,579.7
72148916,0.0,,,
72148972,1.0,417700.0,4177.0,710.09
72148977,1.0,383800.0,767.0,130.39
72148997,1.0,547100.0,5471.0,930.07
72149030,0.0,,7500.0,1275.0
72149112,1.0,390800.0,3908.0,664.36
72149199,,,,
72149219,,,,
72149253,,,,
72149254,,,,
72149282,,,,
72149329,,,,
72149618,,,,
72149702,,,,
72149752,,,,
72150397,,,,
72150406,,,,
72150429,,,,
72150437,,,,
72150456,,,,
72150475,,,,
72150518,0.0,,,
72150560,0.0,,,
72150561,1.0,315000.0,3150.0,535.5
72150562,1.0,475700.0,4757.0,808.69
72150563,1.0,366500.0,3848.0,654.16
72150566,0.0,,,
72150568,0.0,,,
72150569,0.0,,,
72150571,1.0,308100.0,3235.0,549.95
72150572,1.0,723100.0,10846.0,1843.82
72150573,0.0,,,
72150574,0.0,,,
72150575,1.0,610800.0,6108.0,1038.36
72150583,1.0,326300.0,6852.0,1164.84
72150585,0.0,,1.0,0.17
72150586,1.0,307700.0,3077.0,523.09
72150587,0.0,,,
72150588,0.0,,,
72150593,1.0,407300.0,4073.0,692.41
72150594,0.0,,,
72150595,0.0,,,
72150596,0.0,,,
72150597,0.0,,,
72150599,0.0,,5000.0,850.0
72150602,0.0,,,
72150603,1.0,496000.0,4960.0,843.2
72150604,0.0,,,
72150605,0.0,,,
72150607,0.0,,,
72150608,1.0,224500.0,1000.0,170.0
72150610,1.0,574393.0,5744.0,976.48
72150612,2.0,336500.0,2500.0,425.0
72150613,0.0,,50.0,8.5
72150615,3.0,2331300.0,500166.0,85028.22
72150616,1.0,308500.0,3239.0,550.63
72150617,1.0,272600.0,7500.0,1275.0
72150618,1.0,200900.0,401.0,68.17
72150622,1.0,541000.0,7500.0,1275.0
72150625,1.0,418982.0,6284.0,1068.28
72150628,1.0,203000.0,2131.0,362.27
72150629,1.0,519100.0,5191.0,882.47
72150631,2.0,618800.0,4406.0,749.02
72150633,0.0,,,
72150637,2.0,612500.0,7687.0,1306.79
72150639,0.0,,11250.0,1912.5
72150640,0.0,,7500.0,1275.0
72150642,1.0,343800.0,3610.0,613.7
72150644,0.0,,,
72150646,1.0,1685200.0,25278.0,4297.26
72150647,1.0,1548200.0,23223.0,3947.91
72150649,0.0,,1500.0,255.0
72150654,0.0,,,
72150720,1.0,653453.0,6861.0,1166.37
72150738,1.0,326800.0,3268.0,555.56
72150924,,,,
72151039,,,,
72151301,,,,
72151950,,,,
72151961,,,,
72152004,,,,
72152048,,,,
72152132,,,,
72152200,0.0,,1000.0,170.0
72152220,1.0,568100.0,5681.0,965.77
72152328,0.0,,1000.0,170.0
72152396,1.0,594600.0,6243.0,1061.31
72152447,2.0,685100.0,8722.0,1482.74
72152452,0.0,,,
72152496,1.0,1511500.0,22672.0,3854.24
72152525,1.0,258400.0,1292.0,219.64
72152528,0.0,,1250.0,212.5
72152529,0.0,,,
72152547,,,,
72152718,,,,
72152741,,,,
72153074,,,,
72153659,,,,
72153726,,,,
72153733,,,,
72153781,,,,
72153826,,,,
72153840,,,,
72153930,0.0,,,
72153938,0.0,,,
72153951,1.0,165300.0,1735.0,294.95
72153958,1.0,81500.0,163.0,27.71
72154236,,,,
72154252,,,,
72154273,,,,
72154288,,,,
72154429,,,,
72155384,,,,
72155399,,,,
72155405,,,,
72155443,,,,
72155465,,,,
72155487,,,,
72155494,,,,
72155546,,,,
72155573,1.0,850300.0,8503.0,1445.51
72155587,1.0,307900.0,3079.0,523.43
72155635,1.0,209900.0,2000.0,340.0
72155636,1.0,757800.0,7578.0,1288.26
72155706,1.0,665900.0,6659.0,1132.03
72155776,1.0,291000.0,2000.0,340.0
72155794,0.0,,,
72155797,0.0,,,
72155800,0.0,,,
72155805,0.0,,,
72155810,1.0,459600.0,4596.0,781.32
72155813,1.0,417600.0,4176.0,709.92
72155816,0.0,,4000.0,680.0
72155819,2.0,432400.0,3457.0,587.69
72155822,0.0,,3000.0,510.0
72155851,1.0,429700.0,4297.0,730.49
72155852,0.0,,1750.0,297.5
72155892,0.0,,,
72155911,,,,
72156118,,,,
72156821,,,,
72156828,,,,
72156872,,,,
72156911,,,,
72157022,1.0,191000.0,2005.0,340.85
72157052,0.0,,,
72157111,0.0,,,
72157118,4.0,312957.0,4027.0,684.59
72157120,0.0,,,
72157126,1.0,357200.0,3750.0,637.5
72157130,1.0,329687.0,2750.0,467.5
72157142,1.0,376200.0,3950.0,671.5
72157237,2.0,226250.0,1750.0,297.5
72157282,1.0,248000.0,1302.0,221.34
72157633,0.0,,1750.0,297.5
72157655,1.0,1012300.0,44000.0,7480.0
72157665,0.0,,,
72157795,1.0,387000.0,4063.0,690.71
72157854,,,,
72158518,,,,
72158566,,,,
72158612,,,,
72158613,,,,
72158647,,,,
72158655,,,,
72158668,,,,
72158675,0.0,,2000.0,340.0
72158676,1.0,336500.0,3365.0,572.05
72158678,0.0,,41.0,6.97
72158680,0.0,,,
72158683,0.0,,,
72158684,1.0,986600.0,14799.0,2515.83
72158685,1.0,138500.0,1454.0,247.18
72158689,0.0,,,
72158692,0.0,,,
72158693,0.0,,,
72158694,1.0,386200.0,3862.0,656.54
72158697,1.0,209300.0,1098.0,186.66
72158729,0.0,,1250.0,212.5
72158732,0.0,,,
72158736,0.0,,,
72158738,2.0,1031800.0,18828.0,3200.76
72158746,1.0,306900.0,3069.0,521.73
72158791,1.0,521800.0,5479.0,931.43
72158854,1.0,112000.0,3500.0,595.0
72158855,0.0,,,
72158859,0.0,,1750.0,297.5
72158860,0.0,,,
72158861,1.0,441900.0,4640.0,788.8
72158864,0.0,,,
72158865,1.0,333300.0,3499.0,594.83
72158867,2.0,750200.0,9297.0,1580.49
72158868,1.0,168800.0,1250.0,212.5
72158870,1.0,1167400.0,18386.0,3125.62
72158871,1.0,432900.0,4545.0,772.65
72158872,0.0,,1.0,0.17
72158877,1.0,306900.0,2000.0,340.0
72158879,0.0,,,
72158880,,,,
72158881,1.0,174200.0,2000.0,340.0
72158883,1.0,664600.0,6978.0,1186.26
72158884,0.0,,1750.0,297.5
72158934,1.0,1010600.0,10106.0,1718.02
72158988,1.0,354300.0,4000.0,680.0
72158998,3.0,801450.0,12622.0,2145.74
72159019,1.0,754304.0,7920.0,1346.4
72159106,0.0,,,
72159196,1.0,399700.0,3997.0,679.49
72159289,3.0,1665000.0,28437.0,4834.29
72159320,1.0,1034800.0,15522.0,2638.74
72159374,1.0,371900.0,3905.0,663.85
72159392,0.0,,,
72159398,0.0,,,
72159440,1.0,310000.0,3100.0,527.0
72159451,1.0,411100.0,4111.0,698.87
72159501,,,,
72159540,,,,
72159559,,,,
72159622,,,,
72160413,0.0,,,
72160427,1.0,221500.0,1107.0,188.19
72160430,0.0,,15000.0,2550.0
72160432,0.0,,,
72160434,0.0,,2000.0,340.0
72160436,0.0,,,
72160438,0.0,,,
72160439,1.0,611100.0,7500.0,1275.0
72160443,0.0,,,
72160446,1.0,140200.0,300.0,51.0
72160448,0.0,,4000.0,680.0
72160449,1.0,367800.0,1839.0,312.63
72160452,0.0,,750.0,127.5
72160454,0.0,,,
72160457,1.0,607800.0,6382.0,1084.94
72160458,0.0,,3000.0,510.0
72160461,0.0,,1250.0,212.5
72160463,0.0,,,
72160464,0.0,,1500.0,255.0
72160465,11.0,3546487.0,92317.0,15693.89
72160469,1.0,657900.0,6579.0,1118.43
72160470,0.0,,,
72160480,0.0,,,
72160482,1.0,411400.0,4114.0,699.38
72160484,1.0,309300.0,3247.0,551.99
72160486,0.0,,,
72160491,0.0,,,
72160499,0.0,,,
72160502,1.0,399800.0,4198.0,713.66
72160508,1.0,269800.0,2698.0,458.66
72160513,2.0,908300.0,11904.0,2023.68
72160539,1.0,502700.0,5278.0,897.26
72160583,0.0,,,
72160590,1.0,705900.0,7412.0,1260.04
72160646,2.0,1595900.0,38323.0,6514.91
72160768,0.0,,,
72160803,0.0,,,
72160830,1.0,973900.0,11250.0,1912.5
72160929,1.0,671800.0,7054.0,1199.18
72160957,0.0,,140.0,23.8
72160960,1.0,306300.0,3216.0,546.72
72160962,4.0,503000.0,6304.0,1071.68
72160984,1.0,364800.0,3648.0,620.16
72160990,1.0,358700.0,3587.0,609.79
72161001,0.0,,,
72161027,1.0,187700.0,1970.0,334.9
72161091,1.0,330400.0,3469.0,589.73
72161160,0.0,,2000.0,340.0
72161167,0.0,,,
72161179,1.0,437800.0,4378.0,744.26
72161194,1.0,269500.0,2695.0,458.15
72161197,0.0,,,
72161203,1.0,89200.0,750.0,127.5
72161205,1.0,364500.0,3827.0,650.59
72161214,0.0,,,
72161217,0.0,,,
72161223,,,,
72161227,0.0,,,
72161229,0.0,,,
72161232,5.0,502950.0,7278.0,1237.26
72161236,0.0,,2250.0,382.5
72161237,1.0,541100.0,5411.0,919.87
72161239,4.0,962907.0,11624.0,1976.08
72161244,0.0,,2500.0,425.0
72161246,1.0,1172400.0,17586.0,2989.62
72161247,3.0,1169883.0,17548.0,2983.16
72161252,1.0,383900.0,4031.0,685.27
72161264,0.0,,60.0,10.2
72161265,0.0,,250.0,42.5
72161266,0.0,,,
72161269,1.0,117323.0,246.0,41.82
72161274,2.0,494254.0,8000.0,1360.0
72161276,,,,
72161280,0.0,,,
72161285,1.0,475300.0,4753.0,808.01
72161390,0.0,,,
72161491,0.0,,,
72161493,1.0,601500.0,7500.0,1275.0
72161495,3.0,629301.0,7095.0,1206.15
72161499,0.0,,6004.0,1020.68
72161500,0.0,,,
72161501,0.0,,,
72161520,1.0,160200.0,320.0,54.4
72161523,0.0,,,
72161525,1.0,347300.0,3646.0,619.82
72161526,2.0,3760782.0,91170.0,15498.9
72161534,3.0,5396.0,81.0,13.77
72161536,0.0,,,
72161541,0.0,,,
72161547,1.0,196600.0,1500.0,255.0
72161549,0.0,,,
72161550,0.0,,,
72161552,1.0,300300.0,3003.0,510.51
72161556,1.0,81400.0,171.0,29.07
72161558,0.0,,1250.0,212.5
72161560,0.0,,,
72161562,1.0,413000.0,4336.0,737.12
72161566,0.0,,,
72161567,1.0,330000.0,3465.0,589.05
72161576,,,,
72161582,,,,
72161583,1.0,532500.0,5325.0,905.25
72161588,1.0,1165800.0,18361.0,3121.37
72161589,1.0,219300.0,2193.0,372.81
72161590,0.0,,,
72161595,1.0,224700.0,1123.0,190.91
72161596,1.0,1725300.0,27173.0,4619.41
72161600,1.0,375500.0,3755.0,638.35
72161609,4.0,1022600.0,11881.0,2019.77
72161611,1.0,3264600.0,51417.0,8740.89
72161624,0.0,,30000.0,5100.0
72161629,1.0,567400.0,5957.0,1012.69
72161642,1.0,244100.0,2441.0,414.97
72161651,0.0,,,
72161663,0.0,,,
72161667,0.0,,,
72161680,0.0,,,
72161681,1.0,343900.0,3611.0,613.87
72161687,0.0,,,
72161688,0.0,,,
72161689,0.0,,2512.0,427.04
72161703,0.0,,50000.0,8500.0
72161711,1.0,187400.0,3000.0,510.0
72161721,1.0,452000.0,4746.0,806.82
72161745,,,,
72161749,0.0,,200.0,34.0
72161751,1.0,928900.0,13933.0,2368.61
72161789,0.0,,,
72161800,1.0,541800.0,5418.0,921.06
72161801,1.0,279700.0,2797.0,475.49
72161806,0.0,,,
72161816,2.0,792800.0,9778.0,1662.26
72161827,1.0,201900.0,403.0,68.51
72161828,0.0,,2250.0,382.5
72161829,,,,
72161831,0.0,,,
72161832,2.0,198900.0,1750.0,297.5
72161842,1.0,335000.0,3517.0,597.89
72161850,0.0,,,
72161855,1.0,348700.0,1743.0,296.31
72161856,0.0,,,
72161865,,,,
72161866,1.0,430800.0,4308.0,732.36
72161867,1.0,209700.0,419.0,71.23
72161870,0.0,,50.0,8.5
72161872,1.0,157800.0,828.0,140.76
72161877,0.0,,,
72161878,0.0,,,
72161897,1.0,276200.0,2762.0,469.54
72161900,1.0,2703230.0,42575.0,7237.75
72161903,1.0,623900.0,6239.0,1060.63
72161906,0.0,,,
72161908,1.0,254700.0,4011.0,681.87
72161911,0.0,,,
72161923,1.0,877700.0,9215.0,1566.55
72161939,0.0,,,
72161942,0.0,,,
72161946,,,,
72161950,0.0,,,
72161952,0.0,,,
72161953,1.0,377000.0,3770.0,640.9
72161956,0.0,,7500.0,1275.0
72161968,1.0,377300.0,3961.0,673.37
72161969,0.0,,,
72162020,0.0,,,
72162039,0.0,,,
72162122,,,,
72162129,1.0,355600.0,3733.0,634.61
72162132,1.0,496500.0,4965.0,844.05
72162134,1.0,314100.0,3298.0,560.66
72162135,1.0,516800.0,5168.0,878.56
72162142,0.0,,,
72162148,0.0,,,
72162152,2.0,689300.0,8058.0,1369.86
72162153,1.0,389400.0,3894.0,661.98
72162158,1.0,479200.0,4792.0,814.64
72162159,0.0,,1000.0,170.0
72162164,0.0,,2500.0,425.0
72162166,0.0,,,
72162168,2.0,316100.0,3482.0,591.94
72162169,1.0,335400.0,5031.0,855.27
72162173,1.0,216900.0,2277.0,387.09
72162174,0.0,,,
72162177,1.0,556000.0,7500.0,1275.0
72162178,0.0,,,
72162182,1.0,873400.0,8734.0,1484.78
72162184,0.0,,,
72162191,2.0,988800.0,15495.0,2634.15
72162192,1.0,661300.0,6613.0,1124.21
72162203,1.0,232500.0,465.0,79.05
72162209,4.0,1253800.0,20523.0,3488.91
72162217,0.0,,,
72162220,1.0,780500.0,8195.0,1393.15
72162228,0.0,,,
72162230,0.0,,1500.0,255.0
72162232,1.0,634800.0,7500.0,1275.0
72162234,2.0,510600.0,6033.0,1025.61
72162237,3.0,1059000.0,13466.0,2289.22
72162239,1.0,194100.0,1019.0,173.23
72162244,0.0,,,
72162247,0.0,,,
72162248,1.0,587400.0,6167.0,1048.39
72162255,0.0,,,
72162256,0.0,,,
72162261,1.0,623196.0,7500.0,1275.0
72162262,0.0,,525.0,89.25
72162267,1.0,554300.0,5543.0,942.31
