FanID,DriveYear,predicted_amount,pct_years_met_commitment,high_amount,high_reliability,quadrant
594335,2022,105.95591,100.0,False,True,Base Estable
594392,2017,164.7136,100.0,False,True,Base Estable
594397,2024,337.69208,100.0,False,True,Base Estable
594401,2020,880.1615,100.0,False,True,Base Estable
594640,2015,634.92737,100.0,False,True,Base Estable
594762,2024,1514.3048,100.0,True,True,VIP — Prioridad Máxima
594897,2024,285.12024,85.71428571428571,False,False,Baja Prioridad
594916,2022,87.33853,100.0,False,True,Base Estable
595025,2024,813.59076,100.0,False,True,Base Estable
595074,2024,661.8702,100.0,False,True,Base Estable
595097,2022,1934.213,100.0,True,True,VIP — Prioridad Máxima
595129,2021,167.4365,50.0,False,False,Baja Prioridad
595198,2022,384.28003,100.0,False,True,Base Estable
595219,2023,139.76074,100.0,False,True,Base Estable
595227,2023,152.53806,75.0,False,False,Baja Prioridad
595231,2021,350.64774,100.0,False,True,Base Estable
595263,2021,71.64984,100.0,False,True,Base Estable
595315,2019,404.52798,100.0,False,True,Base Estable
595326,2023,455.82874,100.0,False,True,Base Estable
595375,2025,3441.1885,100.0,True,True,VIP — Prioridad Máxima
595393,2021,356.2041,100.0,False,True,Base Estable
595527,2024,6080.067,100.0,True,True,VIP — Prioridad Máxima
595627,2022,3378.9785,100.0,True,True,VIP — Prioridad Máxima
595629,2024,358.9185,50.0,False,False,Baja Prioridad
595929,2022,331.76642,100.0,False,True,Base Estable
596216,2024,73.89015,100.0,False,True,Base Estable
596219,2020,72.087715,100.0,False,True,Base Estable
596224,2024,2612.203,100.0,True,True,VIP — Prioridad Máxima
596230,2024,678.3943,80.0,False,False,Baja Prioridad
596238,2022,455.16528,100.0,False,True,Base Estable
596241,2021,92.764984,100.0,False,True,Base Estable
596247,2023,89.64401,100.0,False,True,Base Estable
596259,2024,354.3188,100.0,False,True,Base Estable
596266,2022,202.45317,66.66666666666667,False,False,Baja Prioridad
596267,2023,762.41815,100.0,False,True,Base Estable
596276,2022,86.553246,100.0,False,True,Base Estable
596280,2024,162.38882,100.0,False,True,Base Estable
596281,2024,730.5794,100.0,False,True,Base Estable
596282,2024,173.4491,100.0,False,True,Base Estable
596283,2024,173.4491,100.0,False,True,Base Estable
596289,2022,328.8564,100.0,False,True,Base Estable
596291,2024,658.6137,100.0,False,True,Base Estable
596297,2023,770.8052,100.0,False,True,Base Estable
596298,2024,383.7227,100.0,False,True,Base Estable
596299,2024,3103.8035,100.0,True,True,VIP — Prioridad Máxima
596305,2023,388.1519,100.0,False,True,Base Estable
596307,2024,6247.931,100.0,True,True,VIP — Prioridad Máxima
596314,2022,169.85028,100.0,False,True,Base Estable
596317,2024,117.938934,100.0,False,True,Base Estable
596321,2022,1813.8749,66.66666666666667,True,False,Alto Potencial — Requiere Seguimiento
596328,2022,76.99153,100.0,False,True,Base Estable
596329,2022,84.837746,100.0,False,True,Base Estable
596331,2023,484.82095,100.0,False,True,Base Estable
596335,2024,941.3226,100.0,False,True,Base Estable
596350,2024,238.73534,66.66666666666667,False,False,Baja Prioridad
596354,2025,619.2374,100.0,False,True,Base Estable
596356,2024,1022.3835,100.0,False,True,Base Estable
596357,2022,38.372856,100.0,False,True,Base Estable
596361,2021,72.64318,83.33333333333333,False,False,Baja Prioridad
596365,2023,639.01465,100.0,False,True,Base Estable
596368,2024,74.18939,80.0,False,False,Baja Prioridad
596370,2024,1727.0059,100.0,True,True,VIP — Prioridad Máxima
596373,2023,247.45557,100.0,False,True,Base Estable
596378,2021,184.11006,100.0,False,True,Base Estable
596390,2025,363.99887,100.0,False,True,Base Estable
596395,2021,81.7655,100.0,False,True,Base Estable
596398,2025,324.63467,100.0,False,True,Base Estable
596403,2023,6903.816,100.0,True,True,VIP — Prioridad Máxima
596405,2024,6740.1426,80.0,True,False,Alto Potencial — Requiere Seguimiento
596406,2024,752.5515,100.0,False,True,Base Estable
596408,2024,1538.0602,100.0,True,True,VIP — Prioridad Máxima
596409,2022,2397.2065,100.0,True,True,VIP — Prioridad Máxima
596413,2024,35.9633,100.0,False,True,Base Estable
596422,2022,2052.8962,100.0,True,True,VIP — Prioridad Máxima
596432,2023,1380.6093,100.0,True,True,VIP — Prioridad Máxima
596436,2024,78.87239,75.0,False,False,Baja Prioridad
596437,2022,362.0861,100.0,False,True,Base Estable
596517,2018,633.784,100.0,False,True,Base Estable
596857,2021,3622.1113,100.0,True,True,VIP — Prioridad Máxima
596906,2024,358.65875,87.5,False,False,Baja Prioridad
596921,2024,229.26129,100.0,False,True,Base Estable
596957,2024,245.04282,83.33333333333333,False,False,Baja Prioridad
597093,2024,1633.1205,100.0,True,True,VIP — Prioridad Máxima
597108,2024,764.29083,80.0,False,False,Baja Prioridad
597138,2022,6651.9995,100.0,True,True,VIP — Prioridad Máxima
597270,2024,6623.427,75.0,True,False,Alto Potencial — Requiere Seguimiento
597344,2018,1243.271,100.0,False,True,Base Estable
597385,2021,306.3836,100.0,False,True,Base Estable
597732,2019,346.0488,100.0,False,True,Base Estable
597762,2024,2529.6482,100.0,True,True,VIP — Prioridad Máxima
597768,2024,154.19539,75.0,False,False,Baja Prioridad
597794,2020,500.25116,100.0,False,True,Base Estable
597924,2024,18483.045,90.0,True,False,Alto Potencial — Requiere Seguimiento
598427,2021,98.502525,100.0,False,True,Base Estable
598447,2024,1519.2203,100.0,True,True,VIP — Prioridad Máxima
598454,2024,89.14156,66.66666666666667,False,False,Baja Prioridad
598455,2023,311.57767,100.0,False,True,Base Estable
598460,2025,2487.2585,75.0,True,False,Alto Potencial — Requiere Seguimiento
598472,2024,744.5331,100.0,False,True,Base Estable
598479,2023,425.0901,100.0,False,True,Base Estable
598508,2024,128.30519,100.0,False,True,Base Estable
598522,2025,323.34644,80.0,False,False,Baja Prioridad
598533,2022,733.5317,100.0,False,True,Base Estable
598539,2024,78.593895,87.5,False,False,Baja Prioridad
598540,2024,405.87512,75.0,False,False,Baja Prioridad
598543,2023,658.3552,100.0,False,True,Base Estable
598547,2021,72.794754,100.0,False,True,Base Estable
598585,2024,335.38934,60.0,False,False,Baja Prioridad
598717,2024,1234.8243,80.0,False,False,Baja Prioridad
598824,2024,2419.777,100.0,True,True,VIP — Prioridad Máxima
599146,2021,71.69524,100.0,False,True,Base Estable
599309,2024,2009.0475,100.0,True,True,VIP — Prioridad Máxima
599358,2024,862.5095,100.0,False,True,Base Estable
599384,2021,523.86707,100.0,False,True,Base Estable
599405,2023,5394.1875,80.0,True,False,Alto Potencial — Requiere Seguimiento
599445,2024,7632.1226,100.0,True,True,VIP — Prioridad Máxima
599447,2023,1019.1742,100.0,False,True,Base Estable
599803,2021,124.415306,100.0,False,True,Base Estable
599810,2023,762.41815,100.0,False,True,Base Estable
599812,2021,828.2364,100.0,False,True,Base Estable
599813,2023,391.8762,100.0,False,True,Base Estable
599814,2022,376.38745,100.0,False,True,Base Estable
599820,2016,81.84905,100.0,False,True,Base Estable
599822,2021,275.2403,100.0,False,True,Base Estable
599823,2023,786.51984,100.0,False,True,Base Estable
599829,2025,1086.9149,100.0,False,True,Base Estable
599865,2021,830.805,100.0,False,True,Base Estable
599892,2024,118.498436,75.0,False,False,Baja Prioridad
599930,2025,319.70056,100.0,False,True,Base Estable
599931,2022,443.70142,100.0,False,True,Base Estable
599938,2024,641.08105,100.0,False,True,Base Estable
599953,2025,2877.446,100.0,True,True,VIP — Prioridad Máxima
599968,2025,5258.905,80.0,True,False,Alto Potencial — Requiere Seguimiento
599969,2025,1771.5323,100.0,True,True,VIP — Prioridad Máxima
600027,2024,107.21089,100.0,False,True,Base Estable
600049,2021,703.699,100.0,False,True,Base Estable
600149,2018,99.587616,100.0,False,True,Base Estable
600363,2019,1897.5673,33.333333333333336,True,False,Alto Potencial — Requiere Seguimiento
600365,2024,10130.599,100.0,True,True,VIP — Prioridad Máxima
600376,2023,648.99335,100.0,False,True,Base Estable
600408,2018,764.2117,50.0,False,False,Baja Prioridad
600422,2024,676.5589,100.0,False,True,Base Estable
600431,2024,200.87326,100.0,False,True,Base Estable
600488,2023,842.37164,100.0,False,True,Base Estable
600503,2024,329.9531,100.0,False,True,Base Estable
600517,2018,818.234,100.0,False,True,Base Estable
600519,2018,78.607254,100.0,False,True,Base Estable
600522,2024,85.286125,100.0,False,True,Base Estable
600523,2018,159.08922,50.0,False,False,Baja Prioridad
600529,2022,639.14655,100.0,False,True,Base Estable
600608,2024,516.296,100.0,False,True,Base Estable
600618,2024,75.45037,80.0,False,False,Baja Prioridad
600674,2022,146.2549,100.0,False,True,Base Estable
600704,2021,171.42706,100.0,False,True,Base Estable
600719,2022,102.76413,100.0,False,True,Base Estable
600722,2021,3184.8274,100.0,True,True,VIP — Prioridad Máxima
600728,2024,808.04047,75.0,False,False,Baja Prioridad
600797,2023,659.10803,100.0,False,True,Base Estable
600822,2021,172.92517,100.0,False,True,Base Estable
600954,2023,853.8883,100.0,False,True,Base Estable
601185,2016,524.1682,100.0,False,True,Base Estable
601262,2024,429.7455,100.0,False,True,Base Estable
601322,2019,145.50836,100.0,False,True,Base Estable
601332,2024,1773.2465,100.0,True,True,VIP — Prioridad Máxima
601419,2018,490.30396,100.0,False,True,Base Estable
601448,2023,58.005238,100.0,False,True,Base Estable
601494,2024,4829.8403,100.0,True,True,VIP — Prioridad Máxima
601683,2021,1274.2233,100.0,True,True,VIP — Prioridad Máxima
601783,2021,98.458885,100.0,False,True,Base Estable
601880,2021,78.69617,100.0,False,True,Base Estable
601900,2024,144.25874,80.0,False,False,Baja Prioridad
601903,2023,800.35657,100.0,False,True,Base Estable
601922,2019,71.204056,100.0,False,True,Base Estable
601933,2025,281.91644,100.0,False,True,Base Estable
601951,2023,744.4236,100.0,False,True,Base Estable
601953,2022,785.4151,100.0,False,True,Base Estable
601954,2022,746.04724,100.0,False,True,Base Estable
601955,2022,802.73114,100.0,False,True,Base Estable
601956,2023,39.049194,100.0,False,True,Base Estable
601958,2022,571.5751,100.0,False,True,Base Estable
601961,2024,146.10991,100.0,False,True,Base Estable
601963,2024,1468.4102,100.0,True,True,VIP — Prioridad Máxima
601991,2024,399.16772,100.0,False,True,Base Estable
601992,2022,185.89714,100.0,False,True,Base Estable
601995,2024,640.16626,100.0,False,True,Base Estable
601996,2024,1082.5676,100.0,False,True,Base Estable
602004,2024,762.8704,100.0,False,True,Base Estable
602009,2021,139.32172,50.0,False,False,Baja Prioridad
602022,2025,186.27931,80.0,False,False,Baja Prioridad
602029,2021,1368.8368,100.0,True,True,VIP — Prioridad Máxima
602033,2024,431.27594,100.0,False,True,Base Estable
602041,2022,6345.9077,100.0,True,True,VIP — Prioridad Máxima
602042,2024,912.2925,100.0,False,True,Base Estable
602045,2024,117.81956,100.0,False,True,Base Estable
602048,2021,116.78038,100.0,False,True,Base Estable
602049,2021,201.38109,100.0,False,True,Base Estable
602056,2023,117.00485,100.0,False,True,Base Estable
602062,2024,75.21324,75.0,False,False,Baja Prioridad
602067,2015,1266.3463,100.0,True,True,VIP — Prioridad Máxima
602073,2024,740.3383,100.0,False,True,Base Estable
602079,2024,330.25354,50.0,False,False,Baja Prioridad
602080,2019,242.66661,100.0,False,True,Base Estable
602081,2024,228.92819,100.0,False,True,Base Estable
602100,2023,306.17188,100.0,False,True,Base Estable
602103,2024,106.65305,80.0,False,False,Baja Prioridad
602113,2024,217.12784,60.0,False,False,Baja Prioridad
602409,2023,1654.6812,100.0,True,True,VIP — Prioridad Máxima
602422,2024,2725.2302,100.0,True,True,VIP — Prioridad Máxima
602436,2021,197.1194,100.0,False,True,Base Estable
602495,2022,925.3164,100.0,False,True,Base Estable
602502,2018,316.93182,100.0,False,True,Base Estable
602520,2018,1410.4102,100.0,True,True,VIP — Prioridad Máxima
602522,2024,71.79,100.0,False,True,Base Estable
602523,2025,4660.351,100.0,True,True,VIP — Prioridad Máxima
602526,2018,94.21115,100.0,False,True,Base Estable
602552,2024,722.6202,100.0,False,True,Base Estable
602554,2024,844.1981,100.0,False,True,Base Estable
602555,2023,396.70123,100.0,False,True,Base Estable
602567,2024,447.99072,100.0,False,True,Base Estable
602598,2018,185.81677,100.0,False,True,Base Estable
602619,2018,118.85841,100.0,False,True,Base Estable
602620,2018,217.7384,100.0,False,True,Base Estable
602621,2024,76.53515,100.0,False,True,Base Estable
602622,2024,79.72412,100.0,False,True,Base Estable
602628,2018,84.79822,100.0,False,True,Base Estable
602630,2024,73.928444,100.0,False,True,Base Estable
602637,2024,654.0148,100.0,False,True,Base Estable
602681,2024,831.83527,50.0,False,False,Baja Prioridad
602715,2025,6256.9185,100.0,True,True,VIP — Prioridad Máxima
602719,2021,377.5277,100.0,False,True,Base Estable
602723,2024,9665.598,100.0,True,True,VIP — Prioridad Máxima
602738,2024,567.4271,80.0,False,False,Baja Prioridad
602751,2022,665.0716,100.0,False,True,Base Estable
602848,2024,84.2563,75.0,False,False,Baja Prioridad
602861,2024,795.05096,100.0,False,True,Base Estable
602873,2021,357.1425,100.0,False,True,Base Estable
602881,2021,76.0448,100.0,False,True,Base Estable
602900,2023,195.40598,100.0,False,True,Base Estable
602955,2024,4201.9785,100.0,True,True,VIP — Prioridad Máxima
603207,2022,360.01358,100.0,False,True,Base Estable
603261,2023,929.7906,100.0,False,True,Base Estable
603440,2023,930.664,100.0,False,True,Base Estable
603664,2023,1006.86,100.0,False,True,Base Estable
603707,2023,343.17813,100.0,False,True,Base Estable
603711,2021,32.06408,100.0,False,True,Base Estable
603924,2024,194.04134,100.0,False,True,Base Estable
603926,2021,73.672,100.0,False,True,Base Estable
603943,2024,217.57335,100.0,False,True,Base Estable
603952,2024,188.86595,100.0,False,True,Base Estable
603953,2023,551.9516,33.333333333333336,False,False,Baja Prioridad
603992,2024,1319.4503,80.0,True,False,Alto Potencial — Requiere Seguimiento
603993,2024,302.3922,80.0,False,False,Baja Prioridad
604013,2024,71.024796,85.71428571428571,False,False,Baja Prioridad
604038,2024,131.90538,100.0,False,True,Base Estable
604052,2024,346.34033,100.0,False,True,Base Estable
604077,2022,82.44997,100.0,False,True,Base Estable
604091,2024,350.13516,100.0,False,True,Base Estable
604098,2024,11846.4,100.0,True,True,VIP — Prioridad Máxima
604101,2024,341.80573,100.0,False,True,Base Estable
604122,2021,67.6191,100.0,False,True,Base Estable
604143,2024,331.57397,100.0,False,True,Base Estable
604151,2022,83.45705,100.0,False,True,Base Estable
604168,2017,237.50165,100.0,False,True,Base Estable
604631,2021,55.62726,100.0,False,True,Base Estable
604641,2024,197.57896,100.0,False,True,Base Estable
604727,2022,1440.7452,100.0,True,True,VIP — Prioridad Máxima
604744,2021,210.87079,100.0,False,True,Base Estable
604768,2023,770.8052,100.0,False,True,Base Estable
604830,2024,81.89367,66.66666666666667,False,False,Baja Prioridad
604833,2024,96.00655,100.0,False,True,Base Estable
604842,2024,3917.5186,100.0,True,True,VIP — Prioridad Máxima
604844,2024,385.56342,50.0,False,False,Baja Prioridad
604851,2021,1163.0093,100.0,False,True,Base Estable
604857,2023,244.14308,100.0,False,True,Base Estable
604868,2021,1244.0936,100.0,False,True,Base Estable
604875,2024,774.5882,100.0,False,True,Base Estable
604879,2024,706.8688,100.0,False,True,Base Estable
604882,2023,175.08488,100.0,False,True,Base Estable
604895,2017,396.18652,100.0,False,True,Base Estable
604909,2024,435.37427,100.0,False,True,Base Estable
604912,2024,128.01099,100.0,False,True,Base Estable
604946,2025,1264.2137,100.0,True,True,VIP — Prioridad Máxima
605583,2024,809.9129,100.0,False,True,Base Estable
605606,2020,1424.836,100.0,True,True,VIP — Prioridad Máxima
605681,2017,95.73702,100.0,False,True,Base Estable
605683,2018,74.29082,100.0,False,True,Base Estable
605692,2022,332.67828,100.0,False,True,Base Estable
605843,2021,102.86244,100.0,False,True,Base Estable
605853,2024,1885.465,100.0,True,True,VIP — Prioridad Máxima
605876,2021,362.44794,100.0,False,True,Base Estable
605903,2021,1276.2942,100.0,True,True,VIP — Prioridad Máxima
605966,2024,181.72853,100.0,False,True,Base Estable
605985,2022,614.0352,100.0,False,True,Base Estable
606003,2021,158.7185,100.0,False,True,Base Estable
606004,2021,161.55994,100.0,False,True,Base Estable
606006,2023,1180.5394,75.0,False,False,Baja Prioridad
606010,2023,115.366516,33.333333333333336,False,False,Baja Prioridad
606018,2021,128.00601,100.0,False,True,Base Estable
606019,2024,566.9679,100.0,False,True,Base Estable
606025,2020,129.52234,100.0,False,True,Base Estable
606029,2024,4213.2207,100.0,True,True,VIP — Prioridad Máxima
606035,2024,505.80826,100.0,False,True,Base Estable
606036,2023,338.9627,100.0,False,True,Base Estable
606040,2016,202.3556,100.0,False,True,Base Estable
606043,2024,72.6351,100.0,False,True,Base Estable
606044,2022,115.68468,100.0,False,True,Base Estable
606053,2019,398.62503,100.0,False,True,Base Estable
606054,2024,144.13329,100.0,False,True,Base Estable
606058,2023,1058.6091,50.0,False,False,Baja Prioridad
606060,2024,636.95984,100.0,False,True,Base Estable
606061,2024,161.36813,100.0,False,True,Base Estable
606063,2024,105.556305,100.0,False,True,Base Estable
606064,2022,965.8575,100.0,False,True,Base Estable
606066,2024,173.35255,100.0,False,True,Base Estable
606078,2022,337.67075,100.0,False,True,Base Estable
606082,2023,1251.6757,75.0,False,False,Baja Prioridad
606088,2024,407.56363,60.0,False,False,Baja Prioridad
606099,2024,145.30165,100.0,False,True,Base Estable
606124,2021,100.425804,100.0,False,True,Base Estable
606129,2024,102.37561,80.0,False,False,Baja Prioridad
606130,2024,337.43265,80.0,False,False,Baja Prioridad
606144,2024,7126.172,100.0,True,True,VIP — Prioridad Máxima
606145,2022,133.78171,100.0,False,True,Base Estable
606147,2020,215.55826,50.0,False,False,Baja Prioridad
606175,2021,147.60677,100.0,False,True,Base Estable
606227,2024,78.496414,100.0,False,True,Base Estable
606229,2024,177.9113,80.0,False,False,Baja Prioridad
606243,2024,11154.297,100.0,True,True,VIP — Prioridad Máxima
606268,2021,191.07188,100.0,False,True,Base Estable
606598,2024,1018.1594,100.0,False,True,Base Estable
606648,2023,1254.1211,100.0,False,True,Base Estable
606690,2025,3750.1165,100.0,True,True,VIP — Prioridad Máxima
606693,2021,1100.5917,100.0,False,True,Base Estable
606821,2021,170.6403,100.0,False,True,Base Estable
606853,2022,354.54303,100.0,False,True,Base Estable
606870,2024,736.3911,100.0,False,True,Base Estable
606876,2021,420.06253,100.0,False,True,Base Estable
606884,2021,213.06294,100.0,False,True,Base Estable
606919,2024,227.54597,75.0,False,False,Baja Prioridad
606921,2021,7438.468,100.0,True,True,VIP — Prioridad Máxima
606924,2023,406.4871,100.0,False,True,Base Estable
606936,2023,702.03864,100.0,False,True,Base Estable
606946,2024,5827.445,100.0,True,True,VIP — Prioridad Máxima
606949,2018,326.81174,100.0,False,True,Base Estable
607003,2021,705.8845,100.0,False,True,Base Estable
607005,2021,157.0213,100.0,False,True,Base Estable
607019,2021,1431.5153,100.0,True,True,VIP — Prioridad Máxima
607634,2020,340.6787,100.0,False,True,Base Estable
607660,2018,365.46744,100.0,False,True,Base Estable
607692,2018,472.50995,100.0,False,True,Base Estable
607748,2017,172.04118,100.0,False,True,Base Estable
607864,2024,870.5284,80.0,False,False,Baja Prioridad
607946,2024,97.452324,100.0,False,True,Base Estable
607956,2021,591.87103,100.0,False,True,Base Estable
608180,2024,178.39738,80.0,False,False,Baja Prioridad
608247,2021,352.53818,100.0,False,True,Base Estable
608269,2022,68.52198,100.0,False,True,Base Estable
608273,2024,379.20734,100.0,False,True,Base Estable
608275,2023,257.49893,100.0,False,True,Base Estable
608276,2024,809.01245,100.0,False,True,Base Estable
608278,2024,432.78867,100.0,False,True,Base Estable
608291,2024,1232.4211,80.0,False,False,Baja Prioridad
608292,2023,298.09488,100.0,False,True,Base Estable
608293,2024,282.13968,100.0,False,True,Base Estable
608296,2023,133.01863,100.0,False,True,Base Estable
608297,2021,141.29834,100.0,False,True,Base Estable
608300,2024,155.33557,100.0,False,True,Base Estable
608302,2024,104.025925,100.0,False,True,Base Estable
608305,2024,424.37793,100.0,False,True,Base Estable
608342,2020,345.81702,100.0,False,True,Base Estable
608690,2023,1134.2064,85.71428571428571,False,False,Baja Prioridad
608695,2025,976.9816,100.0,False,True,Base Estable
608715,2024,596.5352,100.0,False,True,Base Estable
608731,2024,4046.956,100.0,True,True,VIP — Prioridad Máxima
608764,2024,739.67725,100.0,False,True,Base Estable
608814,2021,409.7853,100.0,False,True,Base Estable
608909,2024,3022.4807,100.0,True,True,VIP — Prioridad Máxima
608953,2024,399.09387,100.0,False,True,Base Estable
609002,2025,187.57112,100.0,False,True,Base Estable
609032,2021,81.897934,100.0,False,True,Base Estable
609084,2024,1371.4344,100.0,True,True,VIP — Prioridad Máxima
609085,2023,93.295135,100.0,False,True,Base Estable
609269,2024,5778.4155,100.0,True,True,VIP — Prioridad Máxima
609499,2024,1914.322,100.0,True,True,VIP — Prioridad Máxima
609516,2024,109.50982,100.0,False,True,Base Estable
609529,2019,93.44098,50.0,False,False,Baja Prioridad
609710,2017,764.0628,100.0,False,True,Base Estable
609880,2018,2897.2886,100.0,True,True,VIP — Prioridad Máxima
609899,2024,72.97768,80.0,False,False,Baja Prioridad
609930,2024,358.6996,83.33333333333333,False,False,Baja Prioridad
610297,2024,137.88274,75.0,False,False,Baja Prioridad
610306,2024,977.7257,0.0,False,False,Baja Prioridad
610380,2018,147.12915,100.0,False,True,Base Estable
610603,2023,115.039604,100.0,False,True,Base Estable
610610,2018,344.4153,100.0,False,True,Base Estable
610871,2024,2734.1821,100.0,True,True,VIP — Prioridad Máxima
610944,2022,290.8535,100.0,False,True,Base Estable
610966,2023,704.2049,100.0,False,True,Base Estable
610972,2021,325.4747,100.0,False,True,Base Estable
610977,2021,1946.9894,100.0,True,True,VIP — Prioridad Máxima
610994,2025,300.32846,100.0,False,True,Base Estable
611040,2024,3985.6274,100.0,True,True,VIP — Prioridad Máxima
611056,2023,673.24316,100.0,False,True,Base Estable
611063,2023,286.3697,100.0,False,True,Base Estable
611072,2024,155.11359,75.0,False,False,Baja Prioridad
611077,2024,419.13535,100.0,False,True,Base Estable
611156,2024,1192.1146,100.0,False,True,Base Estable
611165,2024,89.292175,100.0,False,True,Base Estable
611167,2022,348.89984,100.0,False,True,Base Estable
611210,2021,355.3654,100.0,False,True,Base Estable
611541,2024,1262.3508,100.0,True,True,VIP — Prioridad Máxima
611576,2025,721.7102,100.0,False,True,Base Estable
611769,2017,110.482506,100.0,False,True,Base Estable
611789,2018,73.98388,100.0,False,True,Base Estable
611816,2016,88.10562,100.0,False,True,Base Estable
611854,2023,96.061386,75.0,False,False,Baja Prioridad
611887,2017,57.640015,100.0,False,True,Base Estable
611900,2023,776.18005,100.0,False,True,Base Estable
612198,2024,95.87976,100.0,False,True,Base Estable
612219,2024,42.16684,50.0,False,False,Baja Prioridad
612220,2021,802.3656,100.0,False,True,Base Estable
612247,2022,2411.0156,100.0,True,True,VIP — Prioridad Máxima
612731,2024,366.17673,100.0,False,True,Base Estable
612791,2024,66.902794,100.0,False,True,Base Estable
612862,2023,965.6639,100.0,False,True,Base Estable
613051,2023,1214.437,100.0,False,True,Base Estable
613057,2023,721.45593,100.0,False,True,Base Estable
613114,2024,449.90088,75.0,False,False,Baja Prioridad
613158,2022,194.27007,50.0,False,False,Baja Prioridad
613198,2023,114.10709,66.66666666666667,False,False,Baja Prioridad
613232,2024,614.2922,100.0,False,True,Base Estable
613300,2024,1622.7208,100.0,True,True,VIP — Prioridad Máxima
613416,2023,2695.394,100.0,True,True,VIP — Prioridad Máxima
613531,2018,161.97852,100.0,False,True,Base Estable
613604,2025,6615.1245,100.0,True,True,VIP — Prioridad Máxima
613618,2024,3794.366,100.0,True,True,VIP — Prioridad Máxima
613667,2024,106.77478,100.0,False,True,Base Estable
613749,2024,3689.0212,100.0,True,True,VIP — Prioridad Máxima
613802,2022,336.9092,100.0,False,True,Base Estable
613894,2022,325.2405,100.0,False,True,Base Estable
613896,2024,95.282814,100.0,False,True,Base Estable
613904,2024,532.5208,100.0,False,True,Base Estable
613911,2018,309.32062,100.0,False,True,Base Estable
613953,2024,1052.9994,100.0,False,True,Base Estable
613966,2020,104.14258,100.0,False,True,Base Estable
614024,2024,670.20825,100.0,False,True,Base Estable
614026,2021,256.3052,100.0,False,True,Base Estable
614042,2023,1310.6384,100.0,True,True,VIP — Prioridad Máxima
614047,2024,446.90146,100.0,False,True,Base Estable
614088,2024,111.61036,80.0,False,False,Baja Prioridad
614115,2021,698.1983,100.0,False,True,Base Estable
614167,2024,127.84857,100.0,False,True,Base Estable
614185,2024,801.81335,100.0,False,True,Base Estable
614186,2024,6709.5723,100.0,True,True,VIP — Prioridad Máxima
614267,2023,84.36512,100.0,False,True,Base Estable
614430,2024,3824.024,88.88888888888889,True,False,Alto Potencial — Requiere Seguimiento
614706,2018,1017.48755,100.0,False,True,Base Estable
614986,2020,9217.216,75.0,True,False,Alto Potencial — Requiere Seguimiento
615073,2024,226.43233,100.0,False,True,Base Estable
615077,2024,156.3611,66.66666666666667,False,False,Baja Prioridad
615163,2024,297.77716,100.0,False,True,Base Estable
615188,2024,1313.5205,100.0,True,True,VIP — Prioridad Máxima
615212,2024,318.5505,100.0,False,True,Base Estable
615286,2024,320.17786,100.0,False,True,Base Estable
615288,2024,1205.9645,100.0,False,True,Base Estable
615574,2024,72.827415,100.0,False,True,Base Estable
615781,2024,7457.5703,100.0,True,True,VIP — Prioridad Máxima
615823,2022,101.79122,100.0,False,True,Base Estable
615841,2024,317.91666,100.0,False,True,Base Estable
615851,2022,166.57578,100.0,False,True,Base Estable
615861,2024,433.09717,100.0,False,True,Base Estable
615869,2022,80.20156,100.0,False,True,Base Estable
615878,2024,393.3097,100.0,False,True,Base Estable
615890,2025,5242.7373,100.0,True,True,VIP — Prioridad Máxima
615929,2022,8669.025,100.0,True,True,VIP — Prioridad Máxima
615956,2023,322.43323,100.0,False,True,Base Estable
615984,2021,77.9963,100.0,False,True,Base Estable
615994,2024,158.91908,100.0,False,True,Base Estable
616004,2024,79.363754,100.0,False,True,Base Estable
616009,2025,399.91354,100.0,False,True,Base Estable
616017,2024,109.29666,80.0,False,False,Baja Prioridad
616021,2024,279.87854,100.0,False,True,Base Estable
616033,2022,192.85747,100.0,False,True,Base Estable
616052,2022,166.9761,66.66666666666667,False,False,Baja Prioridad
616240,2021,361.13303,100.0,False,True,Base Estable
616301,2024,1396.6807,100.0,True,True,VIP — Prioridad Máxima
616805,2025,1263.0221,100.0,True,True,VIP — Prioridad Máxima
616840,2024,1450.8445,100.0,True,True,VIP — Prioridad Máxima
616863,2022,2999.275,100.0,True,True,VIP — Prioridad Máxima
616889,2018,871.52423,100.0,False,True,Base Estable
616907,2024,84.22358,66.66666666666667,False,False,Baja Prioridad
616973,2023,739.7832,100.0,False,True,Base Estable
617071,2023,855.9972,100.0,False,True,Base Estable
617717,2023,186.96579,80.0,False,False,Baja Prioridad
617720,2024,96.90804,100.0,False,True,Base Estable
617724,2020,963.77264,100.0,False,True,Base Estable
617725,2024,1342.9587,100.0,True,True,VIP — Prioridad Máxima
617735,2024,71.89649,100.0,False,True,Base Estable
617737,2019,171.85564,100.0,False,True,Base Estable
617742,2024,456.5414,85.71428571428571,False,False,Baja Prioridad
617940,2024,421.07385,100.0,False,True,Base Estable
618022,2022,102.4814,66.66666666666667,False,False,Baja Prioridad
618042,2022,397.22766,100.0,False,True,Base Estable
618048,2024,85.151436,100.0,False,True,Base Estable
618071,2024,651.13794,100.0,False,True,Base Estable
618083,2024,664.319,100.0,False,True,Base Estable
618085,2024,13382.433,100.0,True,True,VIP — Prioridad Máxima
618452,2018,3983.1152,100.0,True,True,VIP — Prioridad Máxima
618501,2017,1109.3406,100.0,False,True,Base Estable
618670,2023,7777.6636,100.0,True,True,VIP — Prioridad Máxima
