FanID,Board,Role,StartDate,EndDate,Current
41783,Seminole Boosters Board of Directors,Ex-Officio,1996-01-01T00:00:00.000000000,1996-12-31T00:00:00.000000000,false
479344,Seminole Boosters Board of Directors,At-Large,1997-01-01T00:00:00.000000000,1999-12-31T00:00:00.000000000,false
479344,Seminole Boosters Board of Directors,At-Large,2000-01-01T00:00:00.000000000,2002-12-31T00:00:00.000000000,false
292609434,Seminole Boosters Board of Directors,At-Large,1990-01-01T00:00:00.000000000,1992-12-31T00:00:00.000000000,false
292609434,Seminole Boosters Board of Directors,At-Large,1993-01-01T00:00:00.000000000,1995-12-31T00:00:00.000000000,false
292609434,Seminole Boosters Board of Directors,At-Large,2002-01-01T00:00:00.000000000,2004-12-31T00:00:00.000000000,false
292609434,Seminole Boosters Board of Directors,At-Large,2005-01-01T00:00:00.000000000,2005-12-31T00:00:00.000000000,false
729526,Seminole Boosters Board of Directors,At-Large,2005-01-01T00:00:00.000000000,2008-06-30T00:00:00.000000000,false
729526,Seminole Boosters Board of Directors,At-Large,2008-07-01T00:00:00.000000000,2011-06-30T00:00:00.000000000,false
180226,Seminole Boosters Board of Directors,At-Large,1987-01-01T00:00:00.000000000,1989-12-31T00:00:00.000000000,false
180226,Seminole Boosters Board of Directors,At-Large,1990-01-01T00:00:00.000000000,1992-12-31T00:00:00.000000000,false
85162,Seminole Boosters Board of Directors,At-Large,2003-01-01T00:00:00.000000000,2003-12-31T00:00:00.000000000,true
85162,Seminole Boosters Board of Directors,Ex-Officio,2004-01-01T00:00:00.000000000,2004-12-31T00:00:00.000000000,true
85162,Seminole Boosters Board of Directors,Past Chairman,2008-07-01T00:00:00.000000000,,true
668015,Seminole Boosters Board of Directors,At-Large,1990-01-01T00:00:00.000000000,1992-12-31T00:00:00.000000000,false
45906,Seminole Boosters Board of Directors,At-Large,2003-01-01T00:00:00.000000000,2005-12-31T00:00:00.000000000,false
45906,Seminole Boosters Board of Directors,At-Large,2006-01-01T00:00:00.000000000,,false
733410,Seminole Boosters Board of Directors,At-Large,2005-01-01T00:00:00.000000000,2007-06-30T00:00:00.000000000,false
99641,Seminole Boosters Board of Directors,At-Large,1990-01-01T00:00:00.000000000,1992-12-31T00:00:00.000000000,false
99641,Seminole Boosters Board of Directors,At-Large,1993-01-01T00:00:00.000000000,1993-12-31T00:00:00.000000000,false
765376,Seminole Boosters Board of Directors,At-Large,1998-01-01T00:00:00.000000000,2000-12-31T00:00:00.000000000,false
765376,Seminole Boosters Board of Directors,At-Large,2001-01-01T00:00:00.000000000,2003-12-31T00:00:00.000000000,false
106458497,Seminole Boosters Board of Directors,At-Large,1979-01-01T00:00:00.000000000,1979-12-31T00:00:00.000000000,false
106458497,Seminole Boosters Board of Directors,At-Large,1981-01-01T00:00:00.000000000,1981-12-31T00:00:00.000000000,false
106458497,Seminole Boosters Board of Directors,Past Chairman,1984-01-01T00:00:00.000000000,2020-01-24T00:00:00.000000000,false
740616,Seminole Boosters Board of Directors,At-Large,1978-01-01T00:00:00.000000000,1986-12-31T00:00:00.000000000,false
26361,Seminole Boosters Board of Directors,At-Large,2014-07-01T00:00:00.000000000,2020-06-30T00:00:00.000000000,false
76478,Seminole Boosters Board of Directors,At-Large,1994-01-01T00:00:00.000000000,1995-12-31T00:00:00.000000000,false
76478,Seminole Boosters Board of Directors,Ex-Officio,1996-01-01T00:00:00.000000000,2002-12-31T00:00:00.000000000,false
574831,Seminole Boosters Board of Directors,At-Large,2023-07-01T00:00:00.000000000,,true
768457,Seminole Boosters Board of Directors,At-Large,2004-01-01T00:00:00.000000000,2008-06-30T00:00:00.000000000,false
768457,Seminole Boosters Board of Directors,At-Large,2008-07-01T00:00:00.000000000,2010-06-30T00:00:00.000000000,false
2498,Seminole Boosters Board of Directors,At-Large,1993-01-01T00:00:00.000000000,1995-12-31T00:00:00.000000000,false
477327,Seminole Boosters Board of Directors,At-Large,2011-07-01T00:00:00.000000000,2017-06-30T00:00:00.000000000,false
257444,Seminole Boosters Board of Directors,At-Large,2007-07-01T00:00:00.000000000,2010-06-30T00:00:00.000000000,false
257444,Seminole Boosters Board of Directors,At-Large,2010-07-01T00:00:00.000000000,2013-06-30T00:00:00.000000000,false
744096,Seminole Boosters Board of Directors,"Ex-Officio - Chair, Alumni Association",2015-07-01T00:00:00.000000000,2016-06-30T00:00:00.000000000,false
292609406,Seminole Boosters Board of Directors,At-Large,1988-01-01T00:00:00.000000000,1990-12-31T00:00:00.000000000,false
292609406,Seminole Boosters Board of Directors,At-Large,1991-01-01T00:00:00.000000000,1993-12-31T00:00:00.000000000,false
702249,Seminole Boosters Board of Directors,At-Large,2024-07-01T00:00:00.000000000,,true
203370,Seminole Boosters Board of Directors,At-Large,1992-01-01T00:00:00.000000000,1994-12-31T00:00:00.000000000,false
203370,Seminole Boosters Board of Directors,At-Large,1995-01-01T00:00:00.000000000,1997-12-31T00:00:00.000000000,false
693832,Seminole Boosters Board of Directors,At-Large,2015-07-01T00:00:00.000000000,2017-06-30T00:00:00.000000000,false
693832,Seminole Boosters Board of Directors,At-Large,2018-07-01T00:00:00.000000000,2022-06-30T00:00:00.000000000,false
693832,Seminole Boosters Board of Directors,Secretary,2017-07-01T00:00:00.000000000,2018-06-30T00:00:00.000000000,false
91657,Seminole Boosters Board of Directors,At-Large,1989-01-01T00:00:00.000000000,1991-01-01T00:00:00.000000000,false
91657,Seminole Boosters Board of Directors,At-Large,2000-01-01T00:00:00.000000000,2003-12-31T00:00:00.000000000,false
760151,Seminole Boosters Board of Directors,At-Large,2016-07-01T00:00:00.000000000,2022-06-30T00:00:00.000000000,false
240551,Seminole Boosters Board of Directors,At-Large,1996-01-01T00:00:00.000000000,1998-12-31T00:00:00.000000000,false
717310,Seminole Boosters Board of Directors,At-Large,1988-01-01T00:00:00.000000000,1990-12-31T00:00:00.000000000,false
717310,Seminole Boosters Board of Directors,At-Large,1995-01-01T00:00:00.000000000,1997-12-31T00:00:00.000000000,false
717310,Seminole Boosters Board of Directors,At-Large,1998-01-01T00:00:00.000000000,2000-12-31T00:00:00.000000000,false
717310,Seminole Boosters Board of Directors,At-Large,2015-07-01T00:00:00.000000000,2018-06-30T00:00:00.000000000,false
717310,Seminole Boosters Board of Directors,At-Large,2018-07-01T00:00:00.000000000,2022-06-30T00:00:00.000000000,false
717310,Seminole Boosters Board of Directors,Ex-Officio,1991-01-01T00:00:00.000000000,1991-12-31T00:00:00.000000000,false
717310,Seminole Boosters Board of Directors,Ex-Officio,1992-01-01T00:00:00.000000000,1992-12-31T00:00:00.000000000,false
717310,Seminole Boosters Board of Directors,Ex-Officio,1993-01-01T00:00:00.000000000,1993-12-31T00:00:00.000000000,false
23331,Seminole Boosters Board of Directors,At-Large,2014-07-01T00:00:00.000000000,2019-06-30T00:00:00.000000000,false
708194,Seminole Boosters Board of Directors,At-Large,2017-07-01T00:00:00.000000000,2023-06-30T00:00:00.000000000,false
83944,Seminole Boosters Board of Directors,At-Large,1985-01-01T00:00:00.000000000,1987-12-31T00:00:00.000000000,false
83944,Seminole Boosters Board of Directors,At-Large,1988-01-01T00:00:00.000000000,1990-12-31T00:00:00.000000000,false
194888,Seminole Boosters Board of Directors,At-Large,1991-01-01T00:00:00.000000000,1993-12-31T00:00:00.000000000,false
194888,Seminole Boosters Board of Directors,At-Large,1994-01-01T00:00:00.000000000,1997-12-31T00:00:00.000000000,false
699554,Seminole Boosters Board of Directors,Ex-Officio,2012-07-01T00:00:00.000000000,2015-06-30T00:00:00.000000000,false
631838,Seminole Boosters Board of Directors,At-Large,2012-07-01T00:00:00.000000000,2015-06-30T00:00:00.000000000,false
274539723,Seminole Boosters Board of Directors,At-Large,2019-07-01T00:00:00.000000000,2019-12-02T00:00:00.000000000,false
2321917,Seminole Boosters Board of Directors,At-Large,1981-01-01T00:00:00.000000000,1987-12-31T00:00:00.000000000,false
2321917,Seminole Boosters Board of Directors,Ex-Officio,1979-01-01T00:00:00.000000000,1980-12-31T00:00:00.000000000,false
515472,Seminole Boosters Board of Directors,At-Large,2019-07-01T00:00:00.000000000,2025-06-30T00:00:00.000000000,false
754585,Seminole Boosters Board of Directors,At-Large,2019-07-01T00:00:00.000000000,,true
714012,Seminole Boosters Board of Directors,At-Large,1978-01-01T00:00:00.000000000,1980-12-31T00:00:00.000000000,false
714012,Seminole Boosters Board of Directors,Past Chairman,1983-01-01T00:00:00.000000000,2021-09-09T00:00:00.000000000,false
155028,Seminole Boosters Board of Directors,At-Large,2017-07-01T00:00:00.000000000,2023-06-30T00:00:00.000000000,false
584328,Seminole Boosters Board of Directors,Ex-Officio,2014-07-01T00:00:00.000000000,2016-06-30T00:00:00.000000000,false
722043,Seminole Boosters Board of Directors,Ex-Officio,2022-07-01T00:00:00.000000000,,true
218339,Seminole Boosters Board of Directors,"Ex-Officio - Chair, Alumni Association",2021-07-01T00:00:00.000000000,2022-06-30T00:00:00.000000000,false
458655,Seminole Boosters Board of Directors,At-Large,1994-01-01T00:00:00.000000000,1996-12-31T00:00:00.000000000,false
458655,Seminole Boosters Board of Directors,Chair-Elect,1998-01-01T00:00:00.000000000,1998-12-31T00:00:00.000000000,false
458655,Seminole Boosters Board of Directors,Ex-Officio,1996-01-01T00:00:00.000000000,1997-12-31T00:00:00.000000000,false
458655,Seminole Boosters Board of Directors,Ex-Officio,2008-01-01T00:00:00.000000000,2011-06-30T00:00:00.000000000,false
641948,Seminole Boosters Board of Directors,At-Large,1993-01-01T00:00:00.000000000,1995-12-31T00:00:00.000000000,false
641948,Seminole Boosters Board of Directors,At-Large,1996-01-01T00:00:00.000000000,1998-12-31T00:00:00.000000000,false
641948,Seminole Boosters Board of Directors,At-Large,2005-01-01T00:00:00.000000000,2008-06-30T00:00:00.000000000,false
641948,Seminole Boosters Board of Directors,At-Large,2008-07-01T00:00:00.000000000,2011-06-30T00:00:00.000000000,false
458549,Seminole Boosters Board of Directors,At-Large,1978-01-01T00:00:00.000000000,1978-12-31T00:00:00.000000000,false
458549,Seminole Boosters Board of Directors,At-Large,1998-01-01T00:00:00.000000000,2000-12-31T00:00:00.000000000,false
458549,Seminole Boosters Board of Directors,At-Large,2001-01-01T00:00:00.000000000,2003-12-31T00:00:00.000000000,false
458549,Seminole Boosters Board of Directors,Ex-Officio,1979-01-01T00:00:00.000000000,1979-12-31T00:00:00.000000000,false
45561,Seminole Boosters Board of Directors,At-Large,1993-01-01T00:00:00.000000000,1995-12-31T00:00:00.000000000,false
45561,Seminole Boosters Board of Directors,At-Large,1996-01-01T00:00:00.000000000,1998-12-31T00:00:00.000000000,false
203191,Seminole Boosters Board of Directors,At-Large,1978-01-01T00:00:00.000000000,1983-12-31T00:00:00.000000000,false
203191,Seminole Boosters Board of Directors,At-Large,1987-01-01T00:00:00.000000000,1991-12-31T00:00:00.000000000,false
134086,Seminole Boosters Board of Directors,At-Large,2012-07-01T00:00:00.000000000,2015-06-30T00:00:00.000000000,false
775529,Seminole Boosters Board of Directors,At-Large,2019-07-01T00:00:00.000000000,2025-06-30T00:00:00.000000000,false
276050839,Seminole Boosters Board of Directors,At-Large,2016-07-01T00:00:00.000000000,2022-06-30T00:00:00.000000000,false
694736,Seminole Boosters Board of Directors,At-Large,2023-07-01T00:00:00.000000000,,true
740914,Seminole Boosters Board of Directors,"Ex-Officio - Chair, Alumni Association",2020-07-01T00:00:00.000000000,2021-06-30T00:00:00.000000000,false
770865,Seminole Boosters Board of Directors,At-Large,2017-07-01T00:00:00.000000000,2023-06-30T00:00:00.000000000,false
693648,Seminole Boosters Board of Directors,At-Large,1981-01-01T00:00:00.000000000,1984-12-31T00:00:00.000000000,false
693648,Seminole Boosters Board of Directors,At-Large,1987-01-01T00:00:00.000000000,1989-12-31T00:00:00.000000000,false
693648,Seminole Boosters Board of Directors,At-Large,1990-01-01T00:00:00.000000000,1992-12-31T00:00:00.000000000,false
276254788,Seminole Boosters Board of Directors,At-Large,2024-09-13T00:00:00.000000000,,true
733565,Seminole Boosters Board of Directors,Ex-Officio,2011-07-01T00:00:00.000000000,2017-06-30T00:00:00.000000000,false
292609440,Seminole Boosters Board of Directors,At-Large,2025-07-01T00:00:00.000000000,,true
770682,Seminole Boosters Board of Directors,At-Large,2014-07-01T00:00:00.000000000,2015-06-30T00:00:00.000000000,false
132327,Seminole Boosters Board of Directors,At-Large,2023-07-01T00:00:00.000000000,,true
769384,Seminole Boosters Board of Directors,At-Large,2004-01-01T00:00:00.000000000,2007-06-30T00:00:00.000000000,false
769384,Seminole Boosters Board of Directors,At-Large,2007-07-01T00:00:00.000000000,2010-06-30T00:00:00.000000000,false
223734,Seminole Boosters Board of Directors,Ex-Officio,2021-07-01T00:00:00.000000000,,true
274440153,Seminole Boosters Board of Directors,At-Large,2025-07-01T00:00:00.000000000,,true
755445,Seminole Boosters Board of Directors,At-Large,2000-01-01T00:00:00.000000000,2002-12-31T00:00:00.000000000,false
755445,Seminole Boosters Board of Directors,At-Large,2003-01-01T00:00:00.000000000,2005-12-31T00:00:00.000000000,false
274543915,Seminole Boosters Board of Directors,At-Large,2024-07-01T00:00:00.000000000,,true
772346,Seminole Boosters Board of Directors,At-Large,2013-07-01T00:00:00.000000000,2016-06-30T00:00:00.000000000,false
772346,Seminole Boosters Board of Directors,At-Large,2016-07-01T00:00:00.000000000,2019-06-30T00:00:00.000000000,false
763307,Seminole Boosters Board of Directors,At-Large,2012-07-01T00:00:00.000000000,2018-06-30T00:00:00.000000000,true
763307,Seminole Boosters Board of Directors,At-Large,2024-07-01T00:00:00.000000000,,true
769537,Seminole Boosters Board of Directors,At-Large,2010-06-30T00:00:00.000000000,2013-06-30T00:00:00.000000000,false
769537,Seminole Boosters Board of Directors,At-Large,2013-07-01T00:00:00.000000000,2015-06-30T00:00:00.000000000,false
75023,Seminole Boosters Board of Directors,At-Large,2001-01-01T00:00:00.000000000,2003-12-31T00:00:00.000000000,false
75023,Seminole Boosters Board of Directors,At-Large,2006-01-01T00:00:00.000000000,2007-06-30T00:00:00.000000000,false
75023,Seminole Boosters Board of Directors,Ex-Officio,2004-01-01T00:00:00.000000000,2005-12-31T00:00:00.000000000,false
712471,Seminole Boosters Board of Directors,At-Large,1999-01-01T00:00:00.000000000,2001-12-31T00:00:00.000000000,false
712471,Seminole Boosters Board of Directors,At-Large,2002-01-01T00:00:00.000000000,2004-12-31T00:00:00.000000000,false
106458162,Seminole Boosters Board of Directors,At-Large,2011-07-01T00:00:00.000000000,2019-01-30T00:00:00.000000000,false
276275139,Seminole Boosters Board of Directors,At-Large,1999-01-01T00:00:00.000000000,2001-12-31T00:00:00.000000000,false
276275139,Seminole Boosters Board of Directors,At-Large,2002-01-01T00:00:00.000000000,2004-12-31T00:00:00.000000000,false
752376,Seminole Boosters Board of Directors,At-Large,2018-07-01T00:00:00.000000000,2024-06-30T00:00:00.000000000,false
184869,Seminole Boosters Board of Directors,At-Large,1984-01-01T00:00:00.000000000,1986-12-31T00:00:00.000000000,false
743117,Seminole Boosters Board of Directors,At-Large,2021-07-01T00:00:00.000000000,,true
201458,Seminole Boosters Board of Directors,"Ex-Officio - Chair, Alumni Association",2023-07-01T00:00:00.000000000,2024-06-30T00:00:00.000000000,false
292609413,Seminole Boosters Board of Directors,At-Large,2003-01-01T00:00:00.000000000,2005-12-31T00:00:00.000000000,false
292609413,Seminole Boosters Board of Directors,At-Large,2006-01-01T00:00:00.000000000,2009-06-30T00:00:00.000000000,false
601965,Seminole Boosters Board of Directors,At-Large,2024-07-01T00:00:00.000000000,,true
106458230,Seminole Boosters Board of Directors,At-Large,1991-01-01T00:00:00.000000000,1993-12-31T00:00:00.000000000,false
292609477,Seminole Boosters Board of Directors,Ex-Officio,2020-07-01T00:00:00.000000000,2022-06-30T00:00:00.000000000,false
19898,Seminole Boosters Board of Directors,Ex-Officio,2011-07-01T00:00:00.000000000,2012-06-30T00:00:00.000000000,false
83607511,Seminole Boosters Board of Directors,,,,true
763190,Seminole Boosters Board of Directors,At-Large,2012-07-01T00:00:00.000000000,2018-06-30T00:00:00.000000000,false
153073,Seminole Boosters Board of Directors,At-Large,2010-07-01T00:00:00.000000000,2013-06-30T00:00:00.000000000,true
153073,Seminole Boosters Board of Directors,Chairman,2016-07-01T00:00:00.000000000,2017-06-30T00:00:00.000000000,true
153073,Seminole Boosters Board of Directors,Immediate Past Chair,2017-07-01T00:00:00.000000000,2018-06-30T00:00:00.000000000,true
153073,Seminole Boosters Board of Directors,Past Chair,2018-07-01T00:00:00.000000000,,true
153073,Seminole Boosters Board of Directors,Treasurer,2013-07-01T00:00:00.000000000,2015-06-30T00:00:00.000000000,true
153073,Seminole Boosters Board of Directors,Vice Chairman,2015-07-01T00:00:00.000000000,2016-06-30T00:00:00.000000000,true
574624,Seminole Boosters Board of Directors,At-Large,2020-07-01T00:00:00.000000000,,true
292609412,Seminole Boosters Board of Directors,At-Large,2024-07-01T00:00:00.000000000,,true
741921,Seminole Boosters Board of Directors,At-Large,2020-07-01T00:00:00.000000000,,true
438975,Seminole Boosters Board of Directors,At-Large,2005-01-01T00:00:00.000000000,2008-06-30T00:00:00.000000000,false
438975,Seminole Boosters Board of Directors,At-Large,2008-07-01T00:00:00.000000000,2011-06-30T00:00:00.000000000,false
113570531,Seminole Boosters Board of Directors,Ex-Officio,2006-01-01T00:00:00.000000000,2011-06-23T00:00:00.000000000,false
139268,Seminole Boosters Board of Directors,At-Large,1989-01-01T00:00:00.000000000,1991-12-31T00:00:00.000000000,false
30711928,Seminole Boosters Board of Directors,At-Large,2023-07-01T00:00:00.000000000,,true
744291,Seminole Boosters Board of Directors,At-Large,2010-07-01T00:00:00.000000000,2013-06-30T00:00:00.000000000,true
744291,Seminole Boosters Board of Directors,At-Large,2013-07-01T00:00:00.000000000,2014-06-30T00:00:00.000000000,true
744291,Seminole Boosters Board of Directors,At-Large,2023-07-01T00:00:00.000000000,,true
744291,Seminole Boosters Board of Directors,Ex-Officio,2014-07-01T00:00:00.000000000,2020-01-01T00:00:00.000000000,true
597924,Seminole Boosters Board of Directors,At-Large,1995-01-01T00:00:00.000000000,1997-12-31T00:00:00.000000000,false
597924,Seminole Boosters Board of Directors,At-Large,1998-01-01T00:00:00.000000000,2000-12-31T00:00:00.000000000,false
226749,Seminole Boosters Board of Directors,At-Large,1983-01-01T00:00:00.000000000,1985-12-31T00:00:00.000000000,false
226749,Seminole Boosters Board of Directors,At-Large,1986-01-01T00:00:00.000000000,1986-12-31T00:00:00.000000000,false
226749,Seminole Boosters Board of Directors,At-Large,1988-01-01T00:00:00.000000000,1992-12-31T00:00:00.000000000,false
226749,Seminole Boosters Board of Directors,At-Large,1993-01-01T00:00:00.000000000,1995-12-31T00:00:00.000000000,false
226749,Seminole Boosters Board of Directors,Ex-Officio,1987-01-01T00:00:00.000000000,1987-12-31T00:00:00.000000000,false
570814,Seminole Boosters Board of Directors,At-Large,2000-01-01T00:00:00.000000000,2002-12-31T00:00:00.000000000,true
570814,Seminole Boosters Board of Directors,Ex-Officio,2003-01-01T00:00:00.000000000,2003-12-31T00:00:00.000000000,true
570814,Seminole Boosters Board of Directors,Ex-Officio,2006-01-01T00:00:00.000000000,,true
704338,Seminole Boosters Board of Directors,At-Large,1999-01-01T00:00:00.000000000,2001-12-31T00:00:00.000000000,false
704338,Seminole Boosters Board of Directors,At-Large,2002-01-01T00:00:00.000000000,2004-12-31T00:00:00.000000000,false
60915,Seminole Boosters Board of Directors,At-Large,1987-01-01T00:00:00.000000000,1987-01-01T00:00:00.000000000,false
275989385,Seminole Boosters Board of Directors,At-Large,1992-01-01T00:00:00.000000000,1994-12-31T00:00:00.000000000,false
275989385,Seminole Boosters Board of Directors,At-Large,1995-01-01T00:00:00.000000000,1997-12-31T00:00:00.000000000,false
465423,Seminole Boosters Board of Directors,At-Large,1996-01-01T00:00:00.000000000,1998-12-31T00:00:00.000000000,false
465423,Seminole Boosters Board of Directors,At-Large,1999-01-01T00:00:00.000000000,2000-12-31T00:00:00.000000000,false
715249,Seminole Boosters Board of Directors,At-Large,2011-07-01T00:00:00.000000000,2017-06-30T00:00:00.000000000,false
734901,Seminole Boosters Board of Directors,,,,true
589506,Seminole Boosters Board of Directors,At-Large,2002-01-01T00:00:00.000000000,2003-12-31T00:00:00.000000000,false
276263390,Seminole Boosters Board of Directors,At-Large,2014-07-01T00:00:00.000000000,2017-12-31T00:00:00.000000000,false
292609405,Seminole Boosters Board of Directors,At-Large,2005-01-01T00:00:00.000000000,2008-06-30T00:00:00.000000000,false
292609405,Seminole Boosters Board of Directors,At-Large,2008-07-01T00:00:00.000000000,2011-06-30T00:00:00.000000000,false
109625,Seminole Boosters Board of Directors,At-Large,1985-01-01T00:00:00.000000000,1988-12-31T00:00:00.000000000,false
175696,Seminole Boosters Board of Directors,At-Large,2025-07-01T00:00:00.000000000,,true
752492,Seminole Boosters Board of Directors,At-Large,1984-01-01T00:00:00.000000000,1986-12-31T00:00:00.000000000,false
475132,Seminole Boosters Board of Directors,"Ex-Officio - Chair, Alumni Association",2018-07-01T00:00:00.000000000,2019-06-30T00:00:00.000000000,false
276276095,Seminole Boosters Board of Directors,At-Large,2022-07-01T00:00:00.000000000,,true
57092074,Seminole Boosters Board of Directors,At-Large,2017-07-01T00:00:00.000000000,2023-06-30T00:00:00.000000000,false
772543,Seminole Boosters Board of Directors,Ex-Officio,2002-01-01T00:00:00.000000000,2002-01-02T00:00:00.000000000,false
80263,Seminole Boosters Board of Directors,At-Large,2018-07-01T00:00:00.000000000,2024-06-30T00:00:00.000000000,false
106458380,Seminole Boosters Board of Directors,At-Large,1978-01-01T00:00:00.000000000,1978-12-31T00:00:00.000000000,false
106458380,Seminole Boosters Board of Directors,Chair-Elect,1979-01-01T00:00:00.000000000,1979-12-31T00:00:00.000000000,false
106458380,Seminole Boosters Board of Directors,Ex-Officio,1981-01-01T00:00:00.000000000,1985-12-31T00:00:00.000000000,false
474743,Seminole Boosters Board of Directors,At-Large,2010-07-01T00:00:00.000000000,2013-06-30T00:00:00.000000000,false
474743,Seminole Boosters Board of Directors,At-Large,2013-07-01T00:00:00.000000000,2016-06-30T00:00:00.000000000,false
556561,Seminole Boosters Board of Directors,At-Large,2004-01-01T00:00:00.000000000,2007-01-01T00:00:00.000000000,false
556561,Seminole Boosters Board of Directors,At-Large,2007-07-01T00:00:00.000000000,2010-06-30T00:00:00.000000000,false
782567,Seminole Boosters Board of Directors,At-Large,2001-01-01T00:00:00.000000000,2003-12-31T00:00:00.000000000,false
782567,Seminole Boosters Board of Directors,At-Large,2004-01-01T00:00:00.000000000,2007-06-30T00:00:00.000000000,false
782567,Seminole Boosters Board of Directors,At-Large,2009-07-01T00:00:00.000000000,2012-06-30T00:00:00.000000000,false
782567,Seminole Boosters Board of Directors,At-Large,2012-07-01T00:00:00.000000000,2015-06-30T00:00:00.000000000,false
275939925,Seminole Boosters Board of Directors,At-Large,2005-01-01T00:00:00.000000000,2008-06-30T00:00:00.000000000,false
275939925,Seminole Boosters Board of Directors,At-Large,2008-07-01T00:00:00.000000000,2011-06-30T00:00:00.000000000,false
705190,Seminole Boosters Board of Directors,At-Large,2011-07-01T00:00:00.000000000,2017-06-30T00:00:00.000000000,false
574782,Seminole Boosters Board of Directors,At-Large,2003-01-01T00:00:00.000000000,2005-12-31T00:00:00.000000000,false
574782,Seminole Boosters Board of Directors,At-Large,2006-01-01T00:00:00.000000000,2009-05-31T00:00:00.000000000,false
574782,Seminole Boosters Board of Directors,At-Large,2012-07-01T00:00:00.000000000,2018-06-30T00:00:00.000000000,false
142425,Seminole Boosters Board of Directors,Ex-Officio,2008-07-01T00:00:00.000000000,2011-06-30T00:00:00.000000000,false
185882,Seminole Boosters Board of Directors,At-Large,2004-01-01T00:00:00.000000000,2007-06-30T00:00:00.000000000,false
185882,Seminole Boosters Board of Directors,At-Large,2007-07-01T00:00:00.000000000,2010-06-30T00:00:00.000000000,false
185882,Seminole Boosters Board of Directors,At-Large,2015-07-02T00:00:00.000000000,2018-06-30T00:00:00.000000000,false
185882,Seminole Boosters Board of Directors,At-Large,2018-07-01T00:00:00.000000000,2021-06-30T00:00:00.000000000,false
126233,Seminole Boosters Board of Directors,VP for University Relations,2022-05-01T00:00:00.000000000,2022-10-01T00:00:00.000000000,false
6692,Seminole Boosters Board of Directors,At-Large,2025-07-01T00:00:00.000000000,,true
729402,Seminole Boosters Board of Directors,At-Large,2014-07-01T00:00:00.000000000,2017-06-30T00:00:00.000000000,false
63606,Seminole Boosters Board of Directors,At-Large,1978-01-01T00:00:00.000000000,1983-12-31T00:00:00.000000000,false
763945,Seminole Boosters Board of Directors,At-Large,2005-01-01T00:00:00.000000000,2008-06-30T00:00:00.000000000,false
631805,Seminole Boosters Board of Directors,At-Large,2005-01-01T00:00:00.000000000,2008-06-30T00:00:00.000000000,false
631805,Seminole Boosters Board of Directors,At-Large,2008-07-01T00:00:00.000000000,2011-06-30T00:00:00.000000000,false
276279941,Seminole Boosters Board of Directors,At-Large,1980-01-01T00:00:00.000000000,1981-12-31T00:00:00.000000000,false
276279941,Seminole Boosters Board of Directors,At-Large,1983-01-01T00:00:00.000000000,1984-12-31T00:00:00.000000000,false
276279941,Seminole Boosters Board of Directors,Ex-Officio,1982-01-01T00:00:00.000000000,1982-12-31T00:00:00.000000000,false
693603,Seminole Boosters Board of Directors,At-Large,2007-07-01T00:00:00.000000000,2010-06-30T00:00:00.000000000,false
693603,Seminole Boosters Board of Directors,At-Large,2010-07-01T00:00:00.000000000,2013-06-30T00:00:00.000000000,false
762823,Seminole Boosters Board of Directors,At-Large,2012-07-01T00:00:00.000000000,2018-06-30T00:00:00.000000000,false
6175,Seminole Boosters Board of Directors,At-Large,1982-01-01T00:00:00.000000000,1984-12-31T00:00:00.000000000,false
6175,Seminole Boosters Board of Directors,At-Large,1985-01-01T00:00:00.000000000,1986-12-31T00:00:00.000000000,false
6175,Seminole Boosters Board of Directors,At-Large,1989-01-01T00:00:00.000000000,1991-12-31T00:00:00.000000000,false
6175,Seminole Boosters Board of Directors,At-Large,1992-01-01T00:00:00.000000000,1994-12-31T00:00:00.000000000,false
19726,Seminole Boosters Board of Directors,At-Large,1985-01-01T00:00:00.000000000,1987-12-31T00:00:00.000000000,false
19726,Seminole Boosters Board of Directors,At-Large,1988-01-01T00:00:00.000000000,1989-12-31T00:00:00.000000000,false
11071,Seminole Boosters Board of Directors,At-Large,1978-01-01T00:00:00.000000000,1986-12-31T00:00:00.000000000,false
282667863,Seminole Boosters Board of Directors,At-Large,2015-07-01T00:00:00.000000000,2018-06-30T00:00:00.000000000,false
282667863,Seminole Boosters Board of Directors,At-Large,2018-07-01T00:00:00.000000000,2022-06-30T00:00:00.000000000,false
35077,Seminole Boosters Board of Directors,At-Large,2006-01-01T00:00:00.000000000,2009-06-30T00:00:00.000000000,false
35077,Seminole Boosters Board of Directors,At-Large,2009-07-01T00:00:00.000000000,2011-06-30T00:00:00.000000000,false
745651,Seminole Boosters Board of Directors,At-Large,2023-07-01T00:00:00.000000000,,true
114202,Seminole Boosters Board of Directors,At-Large,1987-01-01T00:00:00.000000000,1988-12-31T00:00:00.000000000,false
119224,Seminole Boosters Board of Directors,At-Large,1984-01-01T00:00:00.000000000,1986-12-31T00:00:00.000000000,false
132693,Seminole Boosters Board of Directors,At-Large,1992-01-01T00:00:00.000000000,1994-12-31T00:00:00.000000000,true
132693,Seminole Boosters Board of Directors,At-Large,2000-01-01T00:00:00.000000000,2002-12-31T00:00:00.000000000,true
132693,Seminole Boosters Board of Directors,At-Large,2003-01-01T00:00:00.000000000,2005-12-31T00:00:00.000000000,true
132693,Seminole Boosters Board of Directors,At-Large,2024-07-01T00:00:00.000000000,,true
